original_sentence,dialect_city_id,dialect_province_id,dialect_country_id,dialect_region_id,dataset_name
كل سنة وانت طيبة ، حضرتك مش اجازة النهاردة علشان العيد ؟ ! ! هو انتم بتحلموا كمان بالدكتور البرادعي ، الظاهر ان الحزب الوطني كله حايشيل المرارة شيل جماعي بأذن الله ، ، ،,,,eg,nile_basin,aoc
عقبال ما بقية الدول العربية تصنع على اراضيها,,,eg,nile_basin,aoc
حاجة تكسف وتقرف,,,eg,nile_basin,aoc
"مفيش اى مانع ,",,,eg,nile_basin,aoc
ماكنتش هكتب ليه . . لكن كلامك خلانى اكتب وحزيد فى الكتابه لو مخرستيش . .,,,eg,nile_basin,aoc
سبحان الله فين ايام عمر ابن الخطاب لما كان بينام تحت الشجره ! ! !,,,eg,nile_basin,aoc
هِدوا جدار الخوف ماتِنْهدوا,,,eg,nile_basin,aoc
عايزين حكام م الصين . . . حكآمنا مرتشين . . .,,,eg,nile_basin,aoc
كل حاجة فى مصر لازم تبقى واحد يعنى رئيس واحد اوحد حزب واحد مفيش غيره محتكر السلطة مع انه ليس الافضل تمام زى الاهلى ليس الافضل لكن بمعاونة المسؤلين من كل الاتجاهات حكام واعلاميين واتحاد كرة فاشل وفاسد فلا نتعجب مما يحدث انا لست زملكاوى ولااهلاوى لكنى اكره الظلم ومصر الان يعمها الظلم حتى فى الكرة الكل يجامل الاهلى من اجل المصلحة الخاصة يتم هدم الزمالك والاسماعيلى وبتروجيت من اجل الاهلى وبذلك يتم هدم مصر تمام مثل السياسة ومحدش يقول ايه اللى دخل الكرة فى السياسة ماهو كله سياسة,,,eg,nile_basin,aoc
مع انى مختلفة مع الجزائريين فى بعض الاراء ودا عادى بس ملكش دعوة انت يا رخم كان مين سألك سعدان بيعمل اية . . . محدش طلب رايك . . . واحد وبيدرب منتخب بلادة كان حد حشرك فى حاجة دة انت غلس رخامة مشفتهاش فى حتة قبل كدة وحيات ابوك اتكلم على ادك,,,eg,nile_basin,aoc
النادى الاهلى نادى المبادئ وعودة الحضرى مستحيله لانه اساء لتاريخه وللاهلى اللى عمله ولايجب ان يختم حياته فى النادى الاهلى لانه ليس ابن من ابنائه ولكنه دمياطى ابن القرش والمليم,,,eg,nile_basin,aoc
ثانيا : الأعلام اصبح فاسد بمعنى الكلمة سواء مقروء أو مرئى أصبح بيعلم الأطفال العنف و التعصب و البلطجة و اللى مش مصدقنى يشوف الأفلام بتاع الأيام دى من نوعية اللمبى و أفلام سعد الصغير و افلام الجنس و المخدرات و كذالك الأعلام يتعمد تحقير الأخر مما ينشئ جيل يحتقر الأخر و يرفضة فيجب أعادة التفكير فى الخطط الأعلامية و القوانين المنظمة لة .,,,eg,nile_basin,aoc
جدع والله علشان تنفي الكلام العبيط بتاع الداخلية,,,eg,nile_basin,aoc
ياريت بقى الدولة تسمحلنا مره واحده نختار حكومتنا بنفسنا ده اقل حقوقنا,,,eg,nile_basin,aoc
اللي عاوز يتكلم ويعمل ناصح ياريت يسكت لأنكم زودوها اوي الحفلة دي لختام النشاط الجامعي وحماقي مأخدش فلوس والحفلة اسمها من اجل مصر ومكنش فيه اي حاجة من اللي بتقولوا عليها انا كنت هناك وشوفت كل حاجة والناس اللي كانوا هناك كلهم اجمعوا علي كدة واللي بيقول غير كدة من الواضح انه بيسمع وخلاص .,,,eg,nile_basin,aoc
علشان كده الطلب على الحواوشى شغال نار و خصوصا بيطلبة أعضاء مجلس الشعب فى المجلس ومعاه أرز باللبن ! ! !,,,eg,nile_basin,aoc
الجناين 90 % منها اتجرفت وباظت عشان يعملوا كوبري رغم ان اللي قبله اتعمل في يجي 4 سنين وعاش سنتين بس سبحان الله وده واخدله يجي 6 سنين ولسه مخلصش وياعالم هيعيش 6 سنين لو اشتغل ولا لا,,,eg,nile_basin,aoc
دي اكيد رشاوى للحكام,,,eg,nile_basin,aoc
لازم نربي الناس دي,,,eg,nile_basin,aoc
أنترك غزة في ظلامها,,,eg,nile_basin,aoc
يطلع اللي بيدفع أكتر دا السعودية و اسرائيل,,,eg,nile_basin,aoc
بادعي عليه ليل نهار هو واللي حطوه انه يشوف اللي فيه شارون ويشق الله سبحانه وتعالي في العذاب يومالقييامه ونقتص منه ومن امثاله يوم القيامه انه سميع مجيب,,,eg,nile_basin,aoc
"""*وسائل المواصلات العامة اولا غير منتظمة وكأن العاملين بها بيشتغلوا """" ( في عزبة ابوهم ) """" وعددها قليل جدا ولا تمثل اي اعتماد رئيس للأهالي لأستخدامها . . فين شغلك يامعالي سيادة المحافظ .""",,,eg,nile_basin,aoc
أنا ماعنديش مشكلة في الكلام اللي قالة الاستاذ علاء ده رأيه وهو حر يشوف الجزائر اقدر واحق او مصر مش مشكلة لكن المشكلة في المكان اللي رايح يقوله فيه الجريدة دي انامتابعها من ايام المشكلة وهي نازلة شتيمة في مصر والمصريين و تحس انها جريدة مش جزائرية كل صفحاتها لا تخلو من تجريح في مصر فعيب نروح نتكلم عندهم كده نقول الكلام ده في بلادنا ومع اعلامنا ووسط اهلنا,,,eg,nile_basin,aoc
صلوه من اجل مصر,,,eg,nile_basin,aoc
ازاى الاغنيه اتسربت و هى اصلا طالعه مغنياها فى حفلة برنامج استار اكاديمى لو هى مش عايزه الاغنيه تتسرب المفروض متغنهاش,,,eg,nile_basin,aoc
أرجو أن يستغفر ربه ويرجوه العفو عن كل أعماله التي كانت في حق الشعب المصري . . إذا كانت دامت لغيرك ما كانتش جاتلك,,,eg,nile_basin,aoc
خلاص يا ابو الكباتن اسمك محفوظ كابتن مدحت شنبى ! !,,,eg,nile_basin,aoc
مفيش رجوع يا حضرى,,,eg,nile_basin,aoc
للأسف مش عارف الأنسان دة طايح فالبلد وبيتكلم فى أشياء ليس من حقة أن يتدخل فيها هل أنت أشتريتى البلد ياعزة أو ياعز ألى أن نسمع ردة,,,eg,nile_basin,aoc
انما طبعا المسيحين عملولها فرح وكانو هيطيروا بيها,,,eg,nile_basin,aoc
ليه مبندعمش مواهبنا المصرية !,,,eg,nile_basin,aoc
قاعدة ومتربعة,,,eg,nile_basin,aoc
وملعون ابو الكوره اللى تفرق,,,eg,nile_basin,aoc
ربناسبحانه وتعالي بيغفرالزنوب ازاتاب العبدواناب واحناالبشرمش عايزين نسامحه الراجل اقدم اعتزارات كتير وياماأقدم للاهلي كتيرولمصر مش كتيران احنا نسامحه ونكرمه في اخرمشواره واناعن نفسي كاهلاوي مش شايف فيها حاجه لورجع وربنابيسامح يبقي احنا مش هنسامح,,,eg,nile_basin,aoc
طراطير طراطير طراطير طراطير ه,,,eg,nile_basin,aoc
يا مصريين يا جزائريين مش ممكن بعض الردود من هنا او هناك تكون مندسه علينا لتزيد النيران,,,eg,nile_basin,aoc
"""انتم مالكم ومال الجزائر ؟ ؟ ؟ ومتحاولوش تصطادوا فى المية العكرة لأن كل الكلام المنسوب لرابح سعدان انه شتم مصر طلع """" كذب فى كذب """" وشغل اعلام . . . العبوا غيرها فى الطين""",,,eg,nile_basin,aoc
. . بس خلاص .,,,eg,nile_basin,aoc
ياعنى الناس بايتة فى الشارع يوم شم النسيم غيرهم فى القناطر وبيتفسحوا وحما قاعدين على الرصيف وكمان منغير فسيخ والله حرام,,,eg,nile_basin,aoc
الواد ده مش طبيعى . . تسلم رجل امه,,,eg,nile_basin,aoc
احنا نستحق اننا نكون كدة مقصدش اللى فوق لكن ااقصد اتفه خلق الله عيب عيب عيب ده اسمه تهريج علنى اتقوا الله الشاشات بقت بتصلح الناس على بعض لأننا من غير مشاكل فضاوة الميه نظيفة والكهربا نظيفة والشوارع نظيفة والعيشة واللى عيشنها نظيفة وواحد من الناس نظيف . . . وحكومتنا نظيفة,,,eg,nile_basin,aoc
عصام العريان اليوم يؤكد من سجنه انه يؤيد البرادعى ( طبعا ماهو لازم يؤيد اى احد طالما النظام منعه من تحقيق الثورة الدموية التى خطط لها مع قيادات الاخوان بالخارج ),,,eg,nile_basin,aoc
فقط 8 الاف فدان مش 80 الف ! ! !,,,eg,nile_basin,aoc
هو الواح وخاطيبته او غيرها لعدم وجود اكراه تحرش,,,eg,nile_basin,aoc
يا ريت فى مصر كتير زيك يا منى ربنا يحميكى,,,eg,nile_basin,aoc
و ربنا يسامحك علي أخلاقك المحترمة اللي انت ورتها للناس كلها و إهانتك . . .,,,eg,nile_basin,aoc
اهم حاجة بتتخن مع الوقت,,,eg,nile_basin,aoc
هوه ليه عمو عمرو خالد وأنكل يوسف القرضاوى ملهمش برامج على التليفزيون المصري يابابا ؟ ؟ ؟ . . . ليه كل البرامج بتطلع فيها روبي ونانسي ودينا ؟ ؟ ؟ . . . طب عمو شيخ الأزهر مابيزعلش لما بيشوف الحاجات دي ؟,,,eg,nile_basin,aoc
